kohde;jasen;tutkk;pkvp;pvknro;T1;tytyy;Vastaaja;sp;IKAL1;PERHEV;ELVAIHE1;TOIMINTA;ISCO3KA_2;TOLA8KA_2;SOSE;TYOAIKA;TKES;YLSIV;KASTE_2;suuralue2;kunry;TIHEYS;ASALUE;KOKO_2;ANSIOLKM_2;HDESI;V46
51578;1;10;2;1;1;3;1;1;6;4;6;1;9;4;4;2;NA;1;3;C;2;0.80;2;4+;2;4;0
51578;2;10;2;1;1;3;2;2;6;4;6;1;20;5;3;NA;NA;1;6;C;2;0.80;2;4+;2;4;0
51578;3;10;2;1;NA;;2;2;2;1;1;3;;;NA;NA;NA;3;NA;C;2;0.80;2;4+;2;4;430
51578;4;10;2;1;NA;;2;2;1;1;1;3;;;NA;NA;NA;3;NA;C;2;0.80;2;4+;2;4;370
51579;1;2;3;1;3;3;1;1;4;3;4;1;6;11;2;2;NA;2;3;A;2;0.50;3;2;2;8;0
51579;2;2;3;1;1;3;1;2;3;3;4;1;20;3;4;2;NA;1;3;A;2;0.50;3;2;2;8;360
51580;1;5;4;1;1;1;1;2;4;4;5;1;9;12;3;2;NA;1;78;E;1;1.00;1;3;2;8;0
51580;2;5;4;1;1;3;1;1;5;4;5;1;12;13;3;2;NA;1;6;E;1;1.00;1;3;2;8;0
51581;1;7;1;1;NA;;1;2;9;2;8;5;;;NA;NA;NA;3;NA;A;1;0.33;1;1;0;5;0
51582;1;12;3;1;NA;;1;2;8;2;8;5;;;NA;NA;NA;1;6;A;1;0.33;2;1;0;9;0
51583;1;4;3;1;NA;;1;2;9;2;8;5;;;NA;NA;NA;3;NA;B;1;0.50;1;1;0;4;0
51584;1;11;5;1;1;3;1;1;4;4;5;1;16;2;3;2;NA;1;6;A;1;1.00;1;4+;2;6;0
51584;2;11;5;1;1;3;1;2;4;4;5;1;10;5;4;2;NA;1;6;A;1;1.00;1;4+;2;6;0
51585;1;11;3;1;NA;;1;1;7;2;8;4;;;NA;NA;NA;2;3;B;3;1.00;2;1;0;2;0
51586;1;6;3;1;1;3;1;2;4;3;4;1;1;4;5;2;NA;1;3;C;1;0.40;3;2;2;10;0
51587;1;5;7;1;1;3;1;1;7;3;7;1;3;11;5;1;NA;3;3;E;1;0.67;1;2;1;7;0
51587;2;5;7;1;NA;;1;2;8;3;7;4;;;NA;NA;NA;1;6;E;1;0.67;1;2;1;7;0
51588;1;4;4;1;NA;;1;2;8;2;8;5;;;NA;NA;NA;1;5;C;1;0.33;1;1;0;9;0
51589;1;12;5;1;NA;;1;1;9;3;7;5;;;NA;NA;NA;1;78;A;1;0.50;1;2;0;9;60
51590;1;6;1;1;1;3;1;2;3;4;5;1;14;1;5;2;NA;2;3;C;1;tammi.50;1;3;2;5;0
51590;2;6;1;1;1;3;1;1;3;4;5;1;21;10;5;2;NA;2;NA;C;1;tammi.50;1;3;2;5;0
51591;1;11;1;1;1;3;1;1;5;3;4;1;12;12;3;2;NA;2;6;A;1;1.00;1;2;1;6;220
51592;1;7;3;1;NA;;1;1;3;2;2;3;;;NA;NA;NA;1;3;B;1;1.00;1;1;0;1;220
51593;1;2;7;1;NA;;1;2;8;3;7;5;;;NA;NA;NA;3;NA;D;1;0.50;1;2;0;3;0
51593;2;2;7;1;NA;;1;1;9;3;7;5;;;NA;NA;NA;3;NA;D;1;0.50;1;2;0;3;0
51594;1;4;5;1;2;3;1;1;5;5;3;1;15;3;1;2;NA;2;3;A;2;0.75;3;3;1;1;0
51594;2;4;5;1;NA;;1;2;1;1;1;3;;;NA;NA;NA;3;NA;A;2;0.75;3;3;1;1;380
51594;3;4;5;1;NA;;1;2;1;1;1;3;;;NA;NA;NA;3;NA;A;2;0.75;3;3;1;1;340
51595;1;5;5;1;1;3;1;1;6;3;7;1;11;4;3;2;NA;1;78;C;1;0.40;1;2;1;10;0
51595;2;5;5;1;NA;;1;2;6;3;7;2;;;NA;NA;49;1;78;C;1;0.40;1;2;1;10;0
51596;1;11;1;1;NA;;1;2;9;2;8;5;;;NA;NA;NA;2;NA;E;1;0.50;3;1;0;4;0
51597;1;11;1;1;NA;;1;1;5;3;4;2;;;NA;NA;25;2;3;D;1;0.67;1;2;1;7;0
51597;2;11;1;1;1;2;1;2;7;3;7;1;5;12;5;2;NA;2;3;D;1;0.67;1;2;1;7;0
51598;1;8;7;1;1;2;1;2;7;2;8;1;6;9;5;2;NA;3;3;B;1;0.50;2;1;1;8;0
51599;1;9;5;1;1;3;1;1;7;3;7;1;15;1;5;2;NA;2;3;E;1;0.67;3;2;1;8;0
51599;2;9;5;1;NA;;1;2;7;3;7;4;;;NA;NA;NA;2;NA;E;1;0.67;3;2;1;8;0
51600;1;11;2;1;NA;;1;1;5;3;4;2;;;NA;NA;34;2;3;B;1;1.00;3;2;0;6;0
51600;2;11;2;1;NA;;1;2;4;3;4;2;;;NA;NA;11;2;3;B;1;1.00;3;2;0;6;0
51601;1;11;7;1;1;2;1;2;6;4;6;1;10;13;3;2;NA;1;5;E;1;0.75;1;3;2;6;0
51601;2;11;7;1;3;3;2;1;7;4;6;1;9;4;2;NA;NA;3;5;E;1;0.75;1;3;2;6;0
51602;1;3;5;1;3;3;1;1;4;3;4;1;5;12;2;2;NA;2;3;B;2;0.50;2;2;2;5;0
51602;2;3;5;1;1;3;1;2;4;3;4;1;16;2;4;2;NA;1;3;B;2;0.50;2;2;2;5;0
51603;1;2;7;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;NA;C;2;1.00;3;3;0;1;0
51603;2;2;7;1;NA;;1;2;6;5;3;4;;;NA;NA;NA;3;3;C;2;1.00;3;3;0;1;0
51603;3;2;7;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;3;NA;C;2;1.00;3;3;0;1;0
51604;1;9;4;1;1;3;1;1;4;4;5;1;3;2;4;2;NA;2;5;E;1;1.00;1;4+;2;4;0
51605;1;7;1;1;1;2;1;2;6;4;6;1;5;10;5;2;NA;2;3;A;3;1.00;1;4+;2;4;0
51606;1;12;3;1;1;3;1;2;6;3;7;1;19;2;4;2;NA;1;3;B;3;0.33;2;2;2;9;0
51606;2;12;3;1;1;3;1;1;6;3;7;1;21;13;5;2;NA;2;NA;B;3;0.33;2;2;2;9;0
51607;1;7;7;1;NA;;1;1;9;3;7;5;;;NA;NA;NA;1;6;D;1;0.33;1;2;0;7;0
51607;2;7;7;1;NA;;1;2;9;3;7;5;;;NA;NA;NA;1;5;D;1;0.33;1;2;0;7;0
51608;1;7;6;1;1;3;1;1;2;1;1;1;21;5;NA;2;NA;2;NA;A;1;0.86;1;4+;3;2;0
51608;2;7;6;1;NA;;1;1;6;4;6;3;;;NA;NA;NA;1;NA;A;1;0.86;1;4+;3;2;0
51608;3;7;6;1;1;3;1;2;6;4;6;1;9;2;3;2;NA;1;78;A;1;0.86;1;4+;3;2;0
51608;4;7;6;1;1;2;1;2;2;1;1;1;13;10;5;2;NA;2;NA;A;1;0.86;1;4+;3;2;0
51608;5;7;6;1;NA;;1;2;2;1;1;3;;;NA;NA;NA;2;NA;A;1;0.86;1;4+;3;2;0
51608;6;7;6;1;NA;;1;2;1;1;1;3;;;NA;NA;NA;3;NA;A;1;0.86;1;4+;3;2;0
51609;1;11;6;1;1;2;1;2;6;2;8;1;20;5;4;2;NA;1;5;E;3;1.00;3;1;1;8;0
51610;1;6;1;1;1;3;1;1;5;4;6;1;3;3;5;2;NA;2;3;A;2;0.75;1;3;2;6;0
51610;2;6;1;1;1;2;1;2;5;4;6;1;3;3;4;2;NA;1;3;A;2;0.75;1;3;2;6;0
51611;1;7;1;1;2;3;1;1;6;3;7;1;6;12;1;2;NA;3;3;A;3;0.80;3;4+;3;7;0
51612;1;12;1;1;NA;;2;2;7;3;7;5;;;NA;NA;NA;2;5;D;1;0.33;1;2;0;NA;0
51612;2;12;1;1;NA;;3;1;7;3;7;5;;;NA;NA;NA;NA;3;D;1;0.33;1;2;0;NA;0
51613;1;5;7;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;2;5;C;2;0.67;1;2;0;7;0
51613;2;5;7;1;NA;;1;2;7;3;7;5;;;NA;NA;NA;3;3;C;2;0.67;1;2;0;7;0
51614;1;5;4;1;1;2;1;2;6;3;7;1;5;12;4;2;NA;2;3;B;1;0.60;1;3;1;5;0
51615;1;5;4;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;3;6;A;3;0.67;3;2;0;10;0
51615;2;5;4;1;NA;;1;2;7;3;7;4;;;NA;NA;NA;2;3;A;3;0.67;3;2;0;10;0
51616;1;10;6;1;1;3;1;2;3;3;4;1;12;13;5;1;NA;1;3;D;1;1.00;1;2;2;1;360
51617;1;5;1;1;NA;;1;2;7;3;7;5;;;NA;NA;NA;3;3;A;3;0.40;3;2;0;3;0
51617;2;5;1;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;3;3;A;3;0.40;3;2;0;3;0
51618;1;5;7;1;NA;;1;2;8;2;8;5;;;NA;NA;NA;3;3;E;1;0.50;1;1;0;6;0
51619;1;6;1;1;NA;;1;1;8;2;8;5;;;NA;NA;NA;3;NA;B;1;0.25;1;1;0;9;0
51620;1;8;7;1;NA;;1;1;8;2;8;5;;;NA;NA;NA;3;3;A;2;0.50;1;1;0;7;0
51621;1;2;4;1;3;3;1;1;7;3;7;1;6;13;2;1;NA;1;6;A;1;0.40;1;2;2;10;0
51621;2;2;4;1;3;3;1;2;7;3;7;1;13;4;2;1;NA;2;5;A;1;0.40;1;2;2;10;0
51622;1;8;1;1;1;3;1;1;4;1;1;1;13;4;5;2;NA;3;3;C;2;0.75;1;3;1;7;0
51622;2;8;1;1;NA;;1;1;7;3;7;5;;;NA;NA;NA;3;NA;C;2;0.75;1;3;1;7;0
51622;3;8;1;1;NA;;1;2;7;3;7;5;;;NA;NA;NA;2;3;C;2;0.75;1;3;1;7;0
51623;1;4;1;1;NA;;1;2;8;3;7;5;;;NA;NA;NA;3;3;D;2;0.50;1;2;0;6;0
51623;2;4;1;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;3;3;D;2;0.50;1;2;0;6;0
51624;1;11;2;1;NA;;1;1;3;2;2;2;;;NA;NA;NA;2;NA;B;1;1.00;1;1;0;7;0
51625;1;12;3;1;1;3;1;2;5;4;6;1;8;13;4;2;NA;2;3;B;1;1.00;1;4+;2;3;0
51625;2;12;3;1;3;3;2;1;5;4;6;1;16;2;2;NA;NA;2;NA;B;1;1.00;1;4+;2;3;0
51625;3;12;3;1;NA;;2;2;2;1;1;2;;;NA;NA;NA;2;3;B;1;1.00;1;4+;2;3;0
51625;4;12;3;1;NA;;2;1;2;1;1;3;;;NA;NA;NA;3;NA;B;1;1.00;1;4+;2;3;60
51626;1;11;7;1;3;3;1;1;9;3;7;1;6;9;2;1;NA;3;3;E;1;0.50;1;2;1;4;0
51627;1;12;1;1;1;3;1;2;7;3;7;1;10;5;5;1;NA;3;3;A;2;0.67;3;2;1;8;0
51627;2;12;1;1;NA;;1;1;7;3;7;7;;;NA;NA;NA;3;NA;A;2;0.67;3;2;1;8;0
51628;1;1;3;1;NA;;1;2;8;2;8;5;;;NA;NA;NA;3;NA;A;2;0.50;2;1;0;2;0
51629;1;2;7;1;1;2;1;2;7;3;7;1;20;1;4;1;NA;2;5;E;1;0.29;1;2;1;6;0
51629;2;2;7;1;NA;;1;1;7;3;7;5;;;NA;NA;NA;2;5;E;1;0.29;1;2;1;6;0
51630;1;7;1;1;NA;;1;2;4;2;2;3;;;NA;NA;NA;1;3;E;1;0.50;1;1;0;1;0
51631;1;6;2;1;3;3;1;1;5;4;6;1;9;8;2;2;NA;1;3;C;3;1.00;3;4+;1;3;0
51631;2;6;2;1;NA;;1;2;5;4;6;6;;;NA;NA;NA;2;3;C;3;1.00;3;4+;1;3;0
51631;3;6;2;1;NA;;2;2;1;1;1;3;;;NA;NA;NA;3;NA;C;3;1.00;3;4+;1;3;0
51632;1;4;7;1;2;3;1;1;6;1;1;1;9;3;1;2;NA;2;NA;D;1;0.33;3;2;1;2;0
51632;2;4;7;1;NA;;1;1;9;2;8;5;;;NA;NA;NA;4;NA;D;1;0.33;3;2;1;2;0
51633;1;3;5;1;NA;;3;1;6;4;6;1;;;NA;NA;NA;NA;6;B;1;0.83;3;4+;2;4;0
51633;2;3;5;1;1;2;1;2;6;4;6;1;21;10;4;2;NA;1;5;B;1;0.83;3;4+;2;4;0
51633;3;3;5;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;NA;B;1;0.83;3;4+;2;4;480
51633;4;3;5;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;NA;B;1;0.83;3;4+;2;4;430
51633;5;3;5;1;NA;;1;2;1;1;1;3;;;NA;NA;NA;3;NA;B;1;0.83;3;4+;2;4;370
51634;1;9;1;1;NA;;1;2;9;3;7;5;;;NA;NA;NA;2;NA;A;1;0.67;1;2;0;3;0
51634;2;9;1;1;NA;;2;1;9;3;7;5;;;NA;NA;NA;3;3;A;1;0.67;1;2;0;3;0
51635;1;4;7;1;NA;;2;1;9;3;7;5;;;NA;NA;NA;3;NA;E;1;0.67;1;2;0;4;0
51635;2;4;7;1;NA;;1;2;7;3;7;5;;;NA;NA;NA;3;3;E;1;0.67;1;2;0;4;0
51636;1;12;2;1;1;2;1;2;7;3;7;1;13;4;4;1;NA;2;5;B;1;0.50;1;2;1;7;0
51636;2;12;2;1;NA;;1;1;7;3;7;5;;;NA;NA;NA;3;3;B;1;0.50;1;2;1;7;0
51637;1;10;1;1;1;3;1;1;4;3;4;1;5;12;3;2;NA;1;6;C;1;0.67;1;2;2;6;0
51637;2;10;1;1;1;3;2;2;4;3;4;1;3;9;4;NA;NA;1;6;C;1;0.67;1;2;2;6;0
51638;1;4;1;1;NA;;1;2;8;3;7;5;;;NA;NA;NA;3;3;E;3;0.50;3;2;0;3;0
51638;2;4;1;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;3;NA;E;3;0.50;3;2;0;3;0
51639;1;11;1;1;1;3;1;1;5;2;2;1;2;8;3;2;NA;1;78;C;1;0.50;1;1;1;10;0
51640;1;1;7;1;NA;;1;2;7;3;7;4;;;NA;NA;NA;2;3;B;3;0.67;2;2;0;5;0
51640;2;1;7;1;NA;;1;1;7;3;7;4;;;NA;NA;NA;3;3;B;3;0.67;2;2;0;5;0
51641;1;7;5;1;1;3;1;1;6;4;6;1;3;3;5;2;NA;2;3;C;2;0.60;3;3;2;6;0
51641;2;7;5;1;1;3;1;2;5;4;6;1;8;13;3;2;NA;1;3;C;2;0.60;3;3;2;6;0
51641;3;7;5;1;NA;;1;2;2;1;1;3;;;NA;NA;NA;2;NA;C;2;0.60;3;3;2;6;0
51642;1;3;7;1;1;3;1;1;6;4;6;1;1;10;5;2;NA;3;3;A;3;0.67;3;4+;3;3;0
51642;2;3;7;1;1;2;1;2;6;4;6;1;21;11;4;2;NA;2;3;A;3;0.67;3;4+;3;3;0
51642;3;3;7;1;NA;;1;2;2;1;1;3;;;NA;NA;NA;3;NA;A;3;0.67;3;4+;3;3;0
51643;1;9;5;1;1;1;1;1;5;3;4;1;16;2;4;2;NA;1;5;A;1;0.67;1;2;2;10;0
51643;2;9;5;1;1;1;1;2;4;3;4;1;20;1;4;2;NA;1;3;A;1;0.67;1;2;2;10;0
51644;1;6;1;1;NA;;1;2;7;3;7;5;;;NA;NA;NA;3;NA;A;3;0.40;3;2;0;6;0
51644;2;6;1;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;3;NA;A;3;0.40;3;2;0;6;0
51645;1;11;1;1;1;3;1;1;4;4;5;1;2;6;3;2;NA;1;78;D;1;1.00;1;3;1;5;0
51645;2;11;1;1;NA;;1;2;4;4;5;6;;;NA;NA;NA;1;78;D;1;1.00;1;3;1;5;0
51646;1;10;7;1;1;3;1;1;4;3;4;1;12;4;4;2;NA;2;6;D;3;0.67;3;2;2;10;0
51646;2;10;7;1;1;3;1;2;4;3;4;1;3;9;4;2;NA;1;6;D;3;0.67;3;2;2;10;540
51647;1;11;6;1;1;1;1;2;6;2;8;1;12;13;3;2;NA;1;78;B;1;0.50;1;1;1;9;0
51648;1;1;2;1;NA;;1;2;2;1;1;3;;;NA;NA;NA;2;NA;A;1;0.83;1;4+;2;5;330
51648;2;1;2;1;1;3;1;1;6;4;6;1;19;2;3;2;NA;1;78;A;1;0.83;1;4+;2;5;0
51648;3;1;2;1;1;2;1;2;6;4;6;1;12;13;3;2;NA;1;78;A;1;0.83;1;4+;2;5;130
51648;4;1;2;1;NA;;1;2;2;1;1;3;;;NA;NA;NA;2;NA;A;1;0.83;1;4+;2;5;380
51649;1;2;6;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;NA;C;1;2.00;1;4+;3;6;440
51649;2;2;6;1;1;2;1;2;7;4;6;1;1;13;3;2;NA;1;78;C;1;2.00;1;4+;3;6;0
51649;3;2;6;1;1;3;1;1;2;1;1;1;14;1;5;1;NA;3;NA;C;1;2.00;1;4+;3;6;370
51649;4;2;6;1;NA;;1;1;1;1;1;3;;;NA;NA;NA;3;NA;C;1;2.00;1;4+;3;6;240
51650;1;5;1;1;1;3;1;1;5;4;5;1;1;7;4;NA;NA;2;5;C;1;0.75;1;3;2;9;0
51650;2;5;1;1;1;3;1;2;5;4;5;1;16;2;4;2;NA;2;6;C;1;0.75;1;3;2;9;0
51651;1;4;3;1;NA;;1;2;9;2;8;5;;;NA;NA;NA;3;NA;B;1;0.50;1;1;0;5;0
51652;1;1;7;1;NA;;1;2;9;2;8;5;;;NA;NA;NA;3;3;A;3;1.00;3;2;0;2;0
51652;2;1;7;1;NA;;1;1;8;2;8;5;;;NA;NA;NA;3;NA;A;3;1.00;3;2;0;2;0
51653;1;8;1;1;NA;;1;2;3;1;1;3;;;NA;NA;NA;2;3;D;3;0.80;3;4+;2;3;0
51653;2;8;1;1;1;3;1;1;6;4;6;1;12;13;5;2;NA;2;NA;D;3;0.80;3;4+;2;3;0
51653;3;8;1;1;1;3;1;2;5;4;6;1;5;12;4;2;NA;2;3;D;3;0.80;3;4+;2;3;0
51653;4;8;1;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;NA;D;3;0.80;3;4+;2;3;0
51654;1;1;3;1;NA;;1;2;9;3;7;5;;;NA;NA;NA;1;5;E;1;0.67;1;2;0;9;0
51654;2;1;3;1;NA;;1;1;9;3;7;5;;;NA;NA;NA;2;5;E;1;0.67;1;2;0;9;0
51655;1;6;2;1;1;3;1;1;7;3;7;1;12;13;3;2;NA;1;6;C;2;0.40;1;2;1;8;0
51655;2;6;2;1;NA;;1;2;7;3;7;4;;;NA;NA;NA;2;78;C;2;0.40;1;2;1;8;310
51656;2;1;7;1;NA;;1;2;8;3;7;5;;;NA;NA;NA;2;NA;A;1;0.67;1;2;0;5;0
51657;1;8;3;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;1;NA;B;1;1.00;1;2;0;6;0
51657;2;8;3;1;NA;;1;2;8;3;7;5;;;NA;NA;NA;2;NA;B;1;1.00;1;2;0;6;0
51658;1;9;2;1;1;2;1;2;7;3;7;1;17;4;3;2;NA;1;78;E;1;0.75;1;3;2;10;0
51658;2;9;2;1;NA;;1;1;3;1;1;2;;;NA;NA;NA;2;3;E;1;0.75;1;3;2;10;0
51659;1;1;6;1;NA;;1;1;9;3;7;5;;;NA;NA;NA;1;5;D;1;0.50;3;2;0;7;0
51659;2;1;6;1;NA;;2;2;8;3;7;5;;;NA;NA;NA;2;5;D;1;0.50;3;2;0;7;0
51660;1;10;1;1;1;2;1;2;7;3;7;1;9;11;4;2;NA;2;3;C;1;0.50;1;2;1;9;0
51661;1;9;4;1;1;3;1;2;5;4;6;1;20;2;3;2;NA;2;6;E;1;1.00;1;4+;2;6;0
51661;2;9;4;1;1;3;1;1;5;4;6;1;15;5;5;2;NA;2;3;E;1;1.00;1;4+;2;6;0
51661;3;9;4;1;NA;;3;2;2;1;1;3;;;NA;NA;NA;NA;NA;E;1;1.00;1;4+;2;6;450
51661;4;9;4;1;NA;;1;2;1;1;1;3;;;NA;NA;NA;3;NA;E;1;1.00;1;4+;2;6;500
51662;1;11;3;1;NA;;1;1;9;3;7;5;;;NA;NA;NA;3;5;B;1;0.50;1;2;0;6;80
51662;2;11;3;1;NA;;1;2;9;3;7;5;;;NA;NA;NA;3;NA;B;1;0.50;1;2;0;6;0
51663;1;8;1;1;NA;;1;1;7;3;7;5;;;NA;NA;NA;3;3;B;1;0.50;1;2;0;4;0
51663;2;8;1;1;NA;;1;2;7;3;7;5;;;NA;NA;NA;3;3;B;1;0.50;1;2;0;4;0
51664;1;6;1;1;1;3;1;1;4;3;4;1;12;6;5;2;NA;2;NA;B;1;1.00;1;2;2;6;0
51664;2;6;1;1;1;3;1;2;4;3;4;1;9;13;5;2;NA;1;3;B;1;1.00;1;2;2;6;0
51665;1;10;2;1;1;3;1;1;5;4;6;1;8;13;3;2;NA;1;3;B;1;1.00;1;4+;2;8;0
51665;2;10;2;1;1;3;1;2;5;4;6;1;8;13;4;2;NA;1;3;B;1;1.00;1;4+;2;8;0
51665;3;10;2;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;NA;B;1;1.00;1;4+;2;8;320
51666;1;2;7;1;NA;;1;2;4;4;5;6;;;NA;NA;NA;1;78;D;1;1.00;1;3;0;7;0
51667;1;10;5;1;1;3;1;2;5;4;6;1;6;11;4;2;NA;1;3;E;3;0.83;2;4+;2;2;0
51667;2;10;5;1;NA;;1;2;1;1;1;3;;;NA;NA;NA;3;NA;E;3;0.83;2;4+;2;2;290
51668;1;6;1;1;1;1;1;1;6;4;6;1;2;3;3;2;NA;1;3;B;2;1.00;2;4+;2;4;0
51668;2;6;1;1;1;3;1;2;6;4;6;1;5;12;4;2;NA;2;3;B;2;1.00;2;4+;2;4;0
51668;3;6;1;1;NA;;1;1;2;1;1;7;;;NA;NA;NA;2;NA;B;2;1.00;2;4+;2;4;0
51668;4;6;1;1;NA;;1;1;1;1;1;3;;;NA;NA;NA;3;NA;B;2;1.00;2;4+;2;4;0
51669;1;11;2;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;NA;B;1;0.33;1;2;0;5;160
51670;1;1;7;1;1;1;1;1;5;4;5;1;9;4;4;2;NA;1;3;B;1;0.80;2;4+;2;6;0
51670;2;1;7;1;1;2;1;2;5;4;5;1;23;11;4;2;NA;2;6;B;1;0.80;2;4+;2;6;0
51671;1;4;7;1;NA;;1;1;7;3;7;5;;;NA;NA;NA;2;NA;D;1;0.50;1;2;1;8;0
51671;2;4;7;1;1;3;1;2;7;3;7;1;1;12;4;2;NA;2;5;D;1;0.50;1;2;1;8;0
51672;1;9;7;1;1;2;1;1;7;2;8;1;8;13;5;2;NA;3;NA;C;1;1.00;1;1;1;7;0
51673;1;11;3;1;1;2;1;2;5;4;6;1;12;13;5;2;NA;2;3;B;1;1.00;2;4+;2;3;0
51673;2;11;3;1;1;3;1;1;5;4;6;1;6;12;5;2;NA;2;3;B;1;1.00;2;4+;2;3;0
51673;3;11;3;1;NA;;1;2;2;1;1;3;;;NA;NA;NA;2;NA;B;1;1.00;2;4+;2;3;240
51673;4;11;3;1;NA;;1;1;1;1;1;3;;;NA;NA;NA;3;NA;B;1;1.00;2;4+;2;3;380
51674;1;3;5;1;1;3;1;1;4;2;2;1;8;13;5;2;NA;1;6;B;1;0.50;1;1;1;7;0
51675;1;5;7;1;1;3;1;1;6;3;7;1;7;3;5;2;NA;2;3;B;1;0.75;1;3;2;8;0
51675;2;5;7;1;1;2;1;2;6;3;7;1;22;4;3;2;NA;1;78;B;1;0.75;1;3;2;8;0
51676;1;7;5;1;1;2;1;2;5;4;5;1;1;3;4;2;NA;2;5;A;2;1.00;2;4+;2;5;0
51676;2;7;5;1;1;3;1;1;4;4;5;1;9;4;5;2;NA;2;3;A;2;1.00;2;4+;2;5;0
51677;1;3;7;1;NA;;1;2;2;3;4;3;;;NA;NA;NA;2;NA;B;1;1.00;1;2;1;1;0
51677;2;3;7;1;4;3;1;1;3;3;4;1;8;2;2;2;NA;2;3;B;1;1.00;1;2;1;1;0
51678;1;2;7;1;1;3;1;1;7;3;7;1;12;13;5;2;NA;3;NA;A;1;0.50;1;2;1;6;0
51678;2;2;7;1;NA;;1;2;7;3;7;4;;;NA;NA;NA;3;NA;A;1;0.50;1;2;1;6;0
51679;1;11;7;1;1;3;1;1;5;3;4;1;16;2;4;2;NA;2;5;C;1;1.00;1;2;2;9;0
51679;2;11;7;1;1;1;1;2;5;3;4;1;16;5;3;2;NA;1;78;C;1;1.00;1;2;2;9;0
51680;1;12;3;1;1;2;1;2;5;4;6;1;6;14;3;2;NA;1;6;B;1;0.75;1;3;2;6;0
51680;2;12;3;1;1;3;1;1;7;4;6;1;15;3;3;1;NA;2;5;B;1;0.75;1;3;2;6;0
51681;1;11;1;1;NA;;1;1;9;3;7;5;;;NA;NA;NA;3;NA;B;1;0.50;1;1;0;4;0
51682;1;1;5;1;NA;;1;1;8;2;8;5;;;NA;NA;NA;3;3;A;1;0.33;3;1;0;7;0
51683;1;6;7;1;1;2;1;2;6;3;7;1;9;11;3;2;NA;1;6;E;1;0.33;1;2;2;10;0
51683;2;6;7;1;1;2;2;1;7;3;7;1;5;12;3;NA;NA;1;6;E;1;0.33;1;2;2;10;0
51684;1;11;7;1;NA;;1;2;4;4;5;6;;;NA;NA;NA;1;6;E;1;1.00;1;3;1;9;0
51684;2;11;7;1;1;3;1;1;5;4;5;1;14;1;3;2;NA;1;6;E;1;1.00;1;3;1;9;0
51685;1;8;1;1;NA;;1;1;4;4;5;2;;;NA;NA;NA;2;3;A;1;tammi.33;1;4+;1;4;0
51685;2;8;1;1;1;2;1;2;4;4;5;1;22;5;4;2;NA;2;3;A;1;tammi.33;1;4+;1;4;0
51686;1;6;7;1;1;3;1;1;5;2;2;1;16;2;5;1;NA;1;78;B;1;1.00;2;1;1;1;0
51687;1;6;7;1;1;1;1;2;6;4;6;1;19;2;3;2;NA;1;5;B;2;1.00;2;4+;2;3;0
51687;2;6;7;1;NA;;1;1;1;1;1;3;;;NA;NA;NA;3;NA;B;2;1.00;2;4+;2;3;0
51687;3;6;7;1;NA;;1;2;1;1;1;3;;;NA;NA;NA;3;NA;B;2;1.00;2;4+;2;3;0
51688;1;5;7;1;NA;;1;2;9;2;8;5;;;NA;NA;NA;3;NA;A;1;0.50;1;1;0;3;0
51689;1;4;4;1;1;3;1;2;5;4;5;1;17;2;3;1;NA;1;78;A;3;0.44;2;4+;1;9;0
51690;1;3;6;1;NA;;1;2;3;3;4;3;;;NA;NA;7;2;3;A;1;1.00;1;2;0;1;0
51690;2;3;6;1;NA;;1;1;3;3;4;2;;;NA;NA;NA;2;3;A;1;1.00;1;2;0;1;450
51691;1;4;7;1;NA;;2;1;2;1;1;3;;;NA;NA;NA;2;NA;C;3;0.75;3;3;2;3;0
51691;2;4;7;1;1;3;1;1;6;4;6;1;13;4;5;2;NA;2;NA;C;3;0.75;3;3;2;3;0
51691;3;4;7;1;1;3;1;2;6;4;6;1;12;13;4;2;NA;2;5;C;3;0.75;3;3;2;3;0
51692;1;5;7;1;NA;;1;1;2;1;1;3;;;NA;NA;NA;2;3;E;1;0.75;1;3;2;10;0
51692;2;5;7;1;1;1;1;1;6;3;7;1;3;2;3;NA;NA;1;78;E;1;0.75;1;3;2;10;0
51692;3;5;7;1;1;3;1;2;6;3;7;1;10;5;3;2;NA;1;78;E;1;0.75;1;3;2;10;0
51693;1;2;1;1;NA;;1;1;8;3;7;5;;;NA;NA;NA;3;NA;A;3;0.40;3;2;0;2;0
51693;2;2;1;1;NA;;1;2;7;3;7;5;;;NA;NA;NA;3;NA;A;3;0.40;3;2;0;2;0
